machine_id,cycle,timestamp_min,vibration_rms,vibration_peak,temperature_spindle_c,temperature_coolant_c,current_draw_a,load_pct,rul_cycles,source
CNC-02,85,504.0,2.5308675002771364,7.1564692821705735,49.2567876513063,28.83401857457023,19.182386735961284,54.266213906810215,176,cmapss_proxy_synthetic
CNC-02,86,510.0,2.612567005548688,7.007349786325959,47.988503519947784,28.21040607746819,18.509351684435863,,175,cmapss_proxy_synthetic
CNC-02,87,516.0,2.4617544188157985,6.921039582361169,48.58168542318635,28.81770854219732,18.777077252376507,59.02792382929038,174,cmapss_proxy_synthetic
CNC-02,88,522.0,2.7306783866970368,7.187425301713253,46.83860576004326,29.328404909185917,19.49916546182421,56.52368214607637,173,cmapss_proxy_synthetic
CNC-02,89,528.0,2.5505379397887324,6.911352276748855,49.19321317259985,28.83138831486593,19.131031543013037,53.72241394808271,172,cmapss_proxy_synthetic
CNC-02,90,534.0,2.5461449354900703,6.8190982834525435,49.29053898182271,27.72391194558443,19.081309363806895,56.18563684602423,171,cmapss_proxy_synthetic
CNC-02,91,540.0,2.551545740657665,6.704249034859997,51.83004947888587,29.665480009274987,19.63491209435247,55.533076552730776,170,cmapss_proxy_synthetic
CNC-02,92,546.0,2.6438002558656586,6.993758874777872,47.214454827802875,26.451406916432486,18.173313557232248,56.852338297076095,169,cmapss_proxy_synthetic
CNC-02,93,552.0,2.560597048641015,7.087045516583045,47.56375556408447,28.2891938492416,17.967469698144797,56.234045140845105,168,cmapss_proxy_synthetic
CNC-02,94,558.0,2.382935003341835,6.825461668647682,46.965477849149146,28.050999645644254,18.054124537810303,50.11531156689741,167,cmapss_proxy_synthetic
CNC-02,95,564.0,2.594674441468663,7.080476727324899,,28.600903508107226,18.249290788126764,55.75526571537723,166,cmapss_proxy_synthetic
CNC-02,96,570.0,2.4644589849888265,,48.058340541410935,28.850318740077853,17.05698311614853,53.02024805119828,165,cmapss_proxy_synthetic
CNC-02,97,576.0,2.4924404919626255,6.7976211865527425,47.303934036072505,29.225723958165847,18.157874528310835,52.159090661758555,164,cmapss_proxy_synthetic
CNC-02,98,582.0,2.3887712316661682,6.793991885264884,48.82915470889695,27.5811912201106,17.917653020604956,54.03332817554829,163,cmapss_proxy_synthetic
CNC-02,99,588.0,2.515431623597047,6.65498208388419,46.27374517971872,28.573389287341524,18.577840672938176,54.873930025169095,162,cmapss_proxy_synthetic
CNC-02,100,594.0,2.4279106433105726,7.258315065446747,48.494152237552065,28.147899646784253,18.289517004125464,51.35391865453546,161,cmapss_proxy_synthetic
CNC-02,101,600.0,2.4799607358334526,6.7792605496211715,47.776967996655436,26.451185470561153,17.721790145600853,55.10427940000171,160,cmapss_proxy_synthetic
CNC-02,102,606.0,2.4509793816504604,6.71355206336568,46.928229701230066,29.39450126719822,18.31468277312673,55.09850250216134,159,cmapss_proxy_synthetic
CNC-02,103,612.0,2.6095356479147385,6.801379655241736,46.45341866698153,26.5033041600916,18.340187188049107,53.83166028854363,158,cmapss_proxy_synthetic
CNC-02,104,618.0,2.614033007119571,6.411555606558976,50.38070197754669,27.98365515225477,17.492287143737634,52.25668043380814,157,cmapss_proxy_synthetic
CNC-02,105,624.0,2.47596455306249,6.662392553583637,45.70766338371194,27.884686343660775,17.603437671520762,52.02624115136519,156,cmapss_proxy_synthetic
CNC-02,106,630.0,2.4795045164411507,,47.32983598474567,27.721746276738855,16.63553214798466,55.309516766154374,155,cmapss_proxy_synthetic
CNC-02,107,636.0,2.4513097844139935,6.713356807843946,45.856104029065975,27.015850416160475,17.221469609155232,51.11881098745639,154,cmapss_proxy_synthetic
CNC-02,108,642.0,2.562178734204959,6.6915317958416916,49.562251790667474,28.075934436404566,17.388733029335253,55.38572708747831,153,cmapss_proxy_synthetic
CNC-02,109,648.0,2.4642855802121386,7.128733883103161,48.34126822150909,26.02933742686554,17.8153497435803,53.39536092439024,152,cmapss_proxy_synthetic
CNC-02,110,654.0,2.464141544811062,7.158031836067205,46.1790802236362,27.253519792235718,17.25711363685626,53.56991660519486,151,cmapss_proxy_synthetic
CNC-02,111,660.0,2.5725421501228087,7.023909553637137,48.003571360615766,26.814117852618192,17.489598787074915,50.99107311756911,150,cmapss_proxy_synthetic
CNC-02,112,666.0,2.472025845624174,6.863864587217344,47.76323226793372,26.70831398822587,17.111523876517808,53.669543535740395,149,cmapss_proxy_synthetic
CNC-02,113,672.0,2.5178494591968543,6.938504350772712,46.79128021225382,27.63761203446951,17.879152951076126,55.04646036515769,148,cmapss_proxy_synthetic
CNC-02,114,678.0,2.417564360053641,6.86400187720397,48.78542328457199,28.19364875722098,18.037444877878507,51.97079114929725,147,cmapss_proxy_synthetic
CNC-02,115,684.0,2.594011687267094,6.865388201055172,48.426979972495715,27.022254592419362,18.05288786128508,55.15886737397713,146,cmapss_proxy_synthetic
CNC-02,116,690.0,2.6959500270108596,6.89711935077951,48.36273082059908,27.99924139730773,17.877503223266807,54.660523198845354,145,cmapss_proxy_synthetic
CNC-02,117,696.0,2.6219984289747904,7.024411255296208,48.189187881808465,27.42882750493719,17.080891910024267,53.64497971932845,144,cmapss_proxy_synthetic
CNC-02,118,702.0,,6.989919466074824,49.07793383408374,26.691164745744118,17.627363141046157,56.325462777732454,143,cmapss_proxy_synthetic
CNC-02,119,708.0,2.5395706415603154,6.935982506137691,49.0038986840874,27.288480717945575,17.797821947550812,51.502592747721586,142,cmapss_proxy_synthetic
CNC-02,120,714.0,2.633946589561503,7.335194259816553,48.98213712232854,27.327336080627703,17.86186242362631,55.94071645989792,141,cmapss_proxy_synthetic
CNC-02,121,720.0,2.566199199456373,7.3917733122163645,48.20287844794705,27.076566858200547,18.187879656470102,58.2826783242602,140,cmapss_proxy_synthetic
CNC-02,122,726.0,2.6355462267875422,7.733216495237858,51.797598758464765,28.113045448356306,18.99038222538084,58.236122069035055,139,cmapss_proxy_synthetic
CNC-02,123,732.0,2.7259712829361797,7.328486181404623,48.08061499223186,28.04939542279276,18.737306733030508,56.758777343188186,138,cmapss_proxy_synthetic
CNC-02,124,738.0,2.696639578627322,7.575306439770958,50.443937912362955,26.622377211031107,17.84817600699598,55.87702070219843,137,cmapss_proxy_synthetic
CNC-02,125,744.0,2.6069636592385277,7.638587501533007,49.60047110326206,26.683710077691906,18.8343644295358,55.58675229601441,136,cmapss_proxy_synthetic
CNC-02,126,750.0,2.6337033712319986,7.589217613696017,52.8256973769417,28.545561201843494,18.90373496244634,56.39687742105026,135,cmapss_proxy_synthetic
CNC-02,127,756.0,2.648916224791211,7.845810806572954,49.21646452826068,27.626266093103578,18.21539080773165,58.05273505649969,134,cmapss_proxy_synthetic
CNC-02,128,762.0,2.803898593174396,,49.677829149678594,28.69059111948258,,56.07817365414964,133,cmapss_proxy_synthetic
CNC-02,129,768.0,2.937365083721284,7.8900490818392965,49.55127063203955,29.22113341142752,18.755201425370544,58.908577691322385,132,cmapss_proxy_synthetic
CNC-02,130,774.0,2.9071278865572463,7.839506890880194,51.61543003163178,27.62732543330959,18.177589683964886,61.41944807599993,131,cmapss_proxy_synthetic
CNC-02,131,780.0,2.692722955940999,7.882766516421143,49.363571021013435,27.63949673591469,19.282132307805025,58.02899105307077,130,cmapss_proxy_synthetic
CNC-02,132,786.0,2.951615535188866,7.748677335182795,50.830872617312615,30.361447006998823,19.25039616922118,56.13303223799001,129,cmapss_proxy_synthetic
CNC-02,133,792.0,2.9365725670764347,7.920727797193619,48.586702100578655,29.378451022157673,19.10612806689112,56.33993738152623,128,cmapss_proxy_synthetic
CNC-02,134,798.0,2.7774662419742064,8.018495434050694,52.18447179291533,28.856663346807178,19.302993798930945,60.03348830089297,127,cmapss_proxy_synthetic
CNC-02,135,804.0,2.886134092449267,7.9817698089977815,51.25529324180705,28.5465408061009,19.02677042106026,58.83162355296071,126,cmapss_proxy_synthetic
CNC-02,136,810.0,3.0056838214061936,8.34699512420311,49.954653540290394,29.02011940422386,19.83355318464651,60.53859742743517,125,cmapss_proxy_synthetic
CNC-02,137,816.0,2.9848344921570877,8.553800193942713,53.76659353959334,28.561390226687227,19.56624134210512,58.35560268853412,124,cmapss_proxy_synthetic
CNC-02,138,822.0,2.868858615970582,8.20150872843646,50.409802176285446,30.410044208005313,19.76133123763789,60.732807213059765,123,cmapss_proxy_synthetic
CNC-02,139,828.0,3.0244752516931066,8.49076404105237,53.513459264530276,29.115185549581593,19.941721536892175,59.20860925386534,122,cmapss_proxy_synthetic
CNC-02,140,834.0,2.8434411759623517,8.289477206355565,51.41286609125385,30.778391092664265,19.198073838257592,58.34966913660989,121,cmapss_proxy_synthetic
CNC-02,141,840.0,2.997569438510744,8.485985895843106,54.76878427203511,29.60733782272083,19.406240338530303,58.96594549192007,120,cmapss_proxy_synthetic
CNC-02,142,846.0,3.1112382411070216,8.463808948361823,53.566017050630194,29.142848106017606,18.758007900478653,57.70255513026919,119,cmapss_proxy_synthetic
CNC-02,143,852.0,3.045741509876148,8.767433761397804,51.04370416271915,29.72747762099351,20.312946622558886,62.99125977782948,118,cmapss_proxy_synthetic
CNC-02,144,858.0,3.023030728767433,8.568030574498396,51.168470214435246,27.93814377288761,19.404205112280753,59.5623311644981,117,cmapss_proxy_synthetic
CNC-02,145,864.0,3.1369643927360396,8.946736374389761,53.34076495508771,30.08818159823643,20.175287324916344,60.779369463637984,116,cmapss_proxy_synthetic
CNC-02,146,870.0,3.1565541537819737,8.749425160164666,52.05765151178868,30.08406406456048,20.342969653774926,58.80743903792335,115,cmapss_proxy_synthetic
CNC-02,147,876.0,3.1936302196810935,8.717449722089226,52.14632112759673,30.947180508026285,20.500888529118374,57.91868921067465,114,cmapss_proxy_synthetic
CNC-02,148,882.0,3.174729570183131,8.645528564935562,54.16615953426364,28.687469294871597,19.552550723693894,59.21443080200165,113,cmapss_proxy_synthetic
CNC-02,149,888.0,3.2016867681694894,8.984253358499968,51.19059713400527,31.25577830629846,20.18889169861367,61.3494105343352,112,cmapss_proxy_synthetic
CNC-02,150,894.0,3.1882837442347585,9.153711441491591,52.32681232064362,30.96747293299746,21.141846112777824,58.592915389971374,111,cmapss_proxy_synthetic
CNC-02,151,900.0,3.166015774089783,9.076190209290585,53.49026595542979,31.319091960476023,21.176156465882826,57.924553705936546,110,cmapss_proxy_synthetic
CNC-02,152,906.0,3.164490008730404,9.502886770553264,53.19621922843229,30.20356763815649,20.78914640906486,59.517060839093205,109,cmapss_proxy_synthetic
CNC-02,153,912.0,3.1519476828554485,9.38842348478038,51.713656518069826,31.07179159246809,20.439209572400877,59.97612913562507,108,cmapss_proxy_synthetic
CNC-02,154,918.0,3.0926404026289602,9.093043873354839,51.4385352443348,28.94892218516218,19.71100709149587,61.75008705443373,107,cmapss_proxy_synthetic
CNC-02,155,924.0,3.1220470334382413,9.13471936600104,49.262140720205785,30.741436400041376,20.634923106606745,59.50610429188673,106,cmapss_proxy_synthetic
CNC-02,156,930.0,3.181507074621902,9.33261346559734,50.15870796697523,29.44621740157079,20.151455560577606,59.86639992134705,105,cmapss_proxy_synthetic
CNC-02,157,936.0,3.2303524028458783,9.122707856511777,52.05576810423333,28.652955744879208,20.52676233124965,59.87239703970385,104,cmapss_proxy_synthetic
CNC-02,158,942.0,3.328126185376168,9.559709146743993,51.32212977737609,,19.867589367710302,56.66731432690412,103,cmapss_proxy_synthetic
CNC-02,159,948.0,3.2331544911476082,9.450272831603016,51.559363531117604,29.92445374040186,20.099761885020303,56.86893032448497,102,cmapss_proxy_synthetic
CNC-02,160,954.0,3.3206394959497514,9.478819296439312,52.887890033627315,29.162811970873623,20.264817328595026,56.56508139941894,101,cmapss_proxy_synthetic
CNC-02,161,960.0,3.3388666661321005,9.613639370416454,49.63222602145232,30.104905932199618,20.29206543767058,56.05895445103954,100,cmapss_proxy_synthetic
CNC-02,162,966.0,3.257891045754595,9.868582809073366,50.964709216086256,28.203245736086785,20.40911357847803,59.48328932452034,99,cmapss_proxy_synthetic
CNC-02,163,972.0,3.3314938243800034,9.621232337070673,51.55304678863806,27.868972968602733,19.814365993175755,58.575269469920435,98,cmapss_proxy_synthetic
CNC-02,164,978.0,3.286070950730354,9.623671141693745,50.25878035979759,30.743550274866998,19.388253189490815,58.16760672834223,97,cmapss_proxy_synthetic
CNC-02,165,984.0,3.4146182393016056,10.000510518197377,53.34173509183326,30.287412891293304,20.98003341699525,53.71366553731863,96,cmapss_proxy_synthetic
CNC-02,166,990.0,3.3819937234194968,9.958570130157197,52.613644582139834,28.58776351641665,21.439042256837247,61.35533904788221,95,cmapss_proxy_synthetic
CNC-02,167,996.0,3.268329214420168,9.77408508034076,51.76610022979111,29.41206641296243,,56.47869939674582,94,cmapss_proxy_synthetic
CNC-02,168,1002.0,3.3846151570906726,9.907840300456293,53.9939607742386,30.22179731711975,19.37627543037192,61.349670892929076,93,cmapss_proxy_synthetic
CNC-02,169,1008.0,3.5117626769751715,10.01862199284991,49.33336275769129,29.674684959225914,19.67906486735221,55.60337934710031,92,cmapss_proxy_synthetic
CNC-02,170,1014.0,3.401389909234864,10.128458962314829,51.582150790611514,29.41138495408171,20.38237168892455,56.70598779155647,91,cmapss_proxy_synthetic
CNC-02,171,1020.0,3.4692883232117744,9.874568343515415,52.24259331070486,30.179100907130906,20.848498157823116,,90,cmapss_proxy_synthetic
CNC-02,172,1026.0,3.5002847948185294,9.92344524010545,50.54030509383289,28.626369643929415,19.49261662397172,58.814242193472154,89,cmapss_proxy_synthetic
CNC-02,173,1032.0,3.4116198211103077,10.140323414840177,52.45284270352121,29.256713630518785,20.110548798927685,56.518915188988736,88,cmapss_proxy_synthetic
CNC-02,174,1038.0,3.5496731797283876,10.218449003326805,50.609016697492905,29.215821973011934,20.320773166210802,56.707735869841436,87,cmapss_proxy_synthetic
CNC-02,175,1044.0,3.440577558256389,10.378350459402997,53.39932455709132,29.012412752148688,20.72657854303912,56.37858925710342,86,cmapss_proxy_synthetic
CNC-02,176,1050.0,3.5253132897206383,10.729120398512585,54.14982508584356,28.935643112765476,20.12657835531186,60.1134962516525,85,cmapss_proxy_synthetic
CNC-02,177,1056.0,3.6786265176077975,10.677993913436385,53.25881088110279,29.356973373191934,19.527924479494956,60.21449528245572,84,cmapss_proxy_synthetic
CNC-02,178,1062.0,3.6590591096738745,10.858915331163319,50.45635829926629,29.368700644765372,20.77603892321958,62.261593411260286,83,cmapss_proxy_synthetic
CNC-02,179,1068.0,3.645012402599936,10.695612727785534,52.006569193289316,28.514617978062354,21.124174487330464,58.39207694337616,82,cmapss_proxy_synthetic
CNC-02,180,1074.0,3.733980074511483,10.96204407087386,54.501794629041164,30.135784788285395,20.556336874781508,60.155887839962304,81,cmapss_proxy_synthetic
CNC-02,181,1080.0,3.7337124878217356,11.288178836931792,54.02324009081284,28.720488477466084,20.911787970217006,57.95719141392398,80,cmapss_proxy_synthetic
CNC-02,182,1086.0,3.776412090313761,11.4150538530212,50.43032993603986,29.446927102897458,20.536474532540517,59.83863204973746,79,cmapss_proxy_synthetic
CNC-02,183,1092.0,3.861479712366768,11.286765955876644,56.42776702069611,29.48273627257275,20.443231567197166,59.857837148038094,78,cmapss_proxy_synthetic
CNC-02,184,1098.0,3.8016612367832727,11.592099923006476,55.173149848162076,30.142673733353348,21.5687049637554,61.816810000956444,77,cmapss_proxy_synthetic
CNC-02,185,1104.0,3.8978791889421234,12.125204742704721,54.14343604661045,,21.345079776257506,63.07744764542592,76,cmapss_proxy_synthetic
CNC-02,186,1110.0,3.9144697337129997,11.832011101745852,57.10878270290075,30.84218807385723,21.5285594796411,63.39409028417275,75,cmapss_proxy_synthetic
CNC-02,187,1116.0,3.8657324574237157,11.842256210720219,55.05843803920272,29.6648401285959,22.20893425400001,60.7363739445077,74,cmapss_proxy_synthetic
CNC-02,188,1122.0,3.9574568508234242,12.088302819686769,55.403961573385274,31.406198569899427,20.967838893425466,64.14946903160049,73,cmapss_proxy_synthetic
CNC-02,189,1128.0,4.181288250835584,12.287488048815948,57.27406388959798,30.13514836061545,21.384137794847263,62.809082519241414,72,cmapss_proxy_synthetic
CNC-02,190,1134.0,4.141459893079295,12.389719578376603,59.68519292453003,30.657786573215652,21.916861913558943,62.7289312561656,71,cmapss_proxy_synthetic
CNC-02,191,1140.0,4.064497845248478,12.564909181287286,59.81900347226206,32.47415288600252,21.68018348652345,62.47905479028612,70,cmapss_proxy_synthetic
CNC-02,192,1146.0,4.095499613058408,12.443303073086023,58.35600815729586,30.806189497274904,22.564526536410927,63.10671639341649,69,cmapss_proxy_synthetic
CNC-02,193,1152.0,4.2454295104798705,12.692524850585468,58.85571733715394,32.25623132747537,22.1999208307267,67.28494475260071,68,cmapss_proxy_synthetic
CNC-02,194,1158.0,,,59.67487521750961,31.427715308401815,21.926761054226702,65.29200589255818,67,cmapss_proxy_synthetic
CNC-02,195,1164.0,4.335413406426313,13.16322534149694,57.062265622740995,31.92506219851349,22.66134537090849,65.44087594959058,66,cmapss_proxy_synthetic
CNC-02,196,1170.0,,13.2443921552913,60.12776997467562,31.81693119604049,22.88175743643809,65.07967613730659,65,cmapss_proxy_synthetic
CNC-02,197,1176.0,4.470582925287984,13.48053137110426,58.46048865130613,32.652271911328356,23.458658789386085,69.89789151622325,64,cmapss_proxy_synthetic
CNC-02,198,1182.0,4.527573215517007,13.68792242283621,60.28194776274583,31.545000005691644,23.329968808078764,68.35348243910731,63,cmapss_proxy_synthetic
CNC-02,199,1188.0,4.445922254808064,14.010996725311164,59.78907900846934,31.47290140854883,23.529414351882064,65.33584997726109,62,cmapss_proxy_synthetic
CNC-02,200,1194.0,4.658040165898376,13.980163191829648,61.11840215345055,31.93869643746362,23.61447357189467,66.38552631798959,61,cmapss_proxy_synthetic
CNC-02,201,1200.0,4.6148090540548905,14.239562347253578,60.8328810461224,32.73049506744266,23.498842093602853,66.77983992084562,60,cmapss_proxy_synthetic
CNC-02,202,1206.0,4.749348168222244,14.218518108070406,56.48946280736263,32.628073633307125,23.37001755216371,67.65448012826354,59,cmapss_proxy_synthetic
CNC-03,1,0.0,2.448912040224084,6.75543214181127,49.95452816043201,28.349655187026805,19.36773552466884,58.563609751811796,240,cmapss_proxy_synthetic
CNC-03,2,6.0,2.461079777926777,6.57968341121593,51.37336027190099,27.979031796743314,18.632942699738962,58.464546662414485,239,cmapss_proxy_synthetic
CNC-03,3,12.0,2.517004380132705,6.456655707788515,50.48980191368301,29.477877946695653,18.78812824576639,58.540730795084755,238,cmapss_proxy_synthetic
CNC-03,4,18.0,2.2848406835420523,6.663835356671107,50.65531084579595,29.629822921291204,18.39399941916191,57.52956844080806,237,cmapss_proxy_synthetic
CNC-03,5,24.0,2.4975761701703507,6.432929882675569,50.63012660921828,29.35693606042687,17.524130694063267,56.32628880800438,236,cmapss_proxy_synthetic
CNC-03,6,30.0,2.48393242609872,6.486037920952612,47.84112717915961,29.273598552302563,18.93907121759442,58.273723030508066,235,cmapss_proxy_synthetic
CNC-03,7,36.0,2.5981274907554885,6.420710849400238,48.61838659579243,27.742130974782732,18.311871335888366,58.43770643114681,234,cmapss_proxy_synthetic
CNC-03,8,42.0,2.563256844316256,6.513015483600469,49.61537095108906,29.543486015689783,18.94633212239581,56.83685561340003,233,cmapss_proxy_synthetic
CNC-03,9,48.0,2.4138062098122006,6.998880744235277,48.87476161021131,29.611914740176985,18.562785279553424,56.608253501352124,232,cmapss_proxy_synthetic
CNC-03,10,54.0,2.585445259237506,6.601822110102631,48.375320910386286,30.153092328625032,18.83028859112843,59.070024031302566,231,cmapss_proxy_synthetic
CNC-03,11,60.0,2.4766451152402458,6.843576734362864,47.179496898251365,30.89810881214395,18.29631049218877,59.93379453235377,230,cmapss_proxy_synthetic
CNC-03,12,66.0,2.4288786187540876,6.594683709443767,47.88289609917774,27.696387566117888,19.186748402773954,55.915284122948684,229,cmapss_proxy_synthetic
CNC-03,13,72.0,2.505622678210523,6.908133822266763,49.37885626766489,,18.07547638231335,56.657241005385764,228,cmapss_proxy_synthetic
CNC-03,14,78.0,2.4732573570581344,6.5593408208022375,49.55533753506808,28.456388689079684,19.91911630598298,57.58778419917489,227,cmapss_proxy_synthetic
CNC-03,15,84.0,2.594085483390658,6.763627224583603,48.40210644192703,29.187651933791685,19.896513738819635,57.70639292245872,226,cmapss_proxy_synthetic
CNC-03,16,90.0,2.5023846925440707,6.760024532026471,49.529515155021656,29.00534602778014,19.543602989185842,55.9153543547573,225,cmapss_proxy_synthetic
CNC-03,17,96.0,2.486357147451761,7.194643345172429,48.6472892680959,28.73783067209356,19.317328914968954,59.73921545227449,224,cmapss_proxy_synthetic
CNC-03,18,102.0,2.5293026806701575,6.852021888053418,50.68456471586317,,18.542611621413617,57.16402051827659,223,cmapss_proxy_synthetic
CNC-03,19,108.0,2.5353452966362746,6.5993375297930355,48.71125855767331,27.859856342999006,19.171420754128487,57.16432755137702,222,cmapss_proxy_synthetic
CNC-03,20,114.0,2.5046639902887,6.832060799321202,49.76619471403283,27.822370832295118,18.436808115715063,58.99550451338258,221,cmapss_proxy_synthetic
CNC-03,21,120.0,2.541509417372407,7.096786983537196,48.86720346601474,27.740752671377127,17.591727847450407,55.14616603093737,220,cmapss_proxy_synthetic
CNC-03,22,126.0,2.473774755576752,6.341485872112607,46.36040397344419,28.195997478181006,19.17951158430011,55.52523348291523,219,cmapss_proxy_synthetic
CNC-03,23,132.0,2.4323450689268777,6.472691043027551,48.04952691161708,27.358743994663637,18.910473318902635,53.37984286998618,218,cmapss_proxy_synthetic
CNC-03,24,138.0,2.4996107331621094,6.56703071979124,46.19955307405814,28.237758743351623,18.21382314160207,54.93525043071439,217,cmapss_proxy_synthetic
CNC-03,25,144.0,2.3938647820227765,6.506953889725115,47.622256361648866,28.02430114309307,17.49647755700718,52.532358362236714,216,cmapss_proxy_synthetic
CNC-03,26,150.0,2.3928371788063396,6.497551367532487,46.50661222829779,27.385626584746298,17.767160034461135,55.99271311309131,215,cmapss_proxy_synthetic
CNC-03,27,156.0,2.504558666472181,6.281652443108554,47.93603214376247,28.66277861239214,17.02504879899914,55.22419750807936,214,cmapss_proxy_synthetic
CNC-03,28,162.0,2.487784134360994,6.782974929346215,45.2663257896309,27.762182110957315,18.443534997160604,53.85177379849316,213,cmapss_proxy_synthetic
CNC-03,29,168.0,2.361164947900298,6.205012697863253,47.042779330391966,28.590259667700504,16.99293145153446,53.92873671991354,212,cmapss_proxy_synthetic
CNC-03,30,174.0,2.320298596557747,6.416895884069279,47.679139820033875,27.422663811490867,17.940766747462003,55.146499102523336,211,cmapss_proxy_synthetic
CNC-03,31,180.0,2.4500565934392458,6.633992033574403,48.00786980366755,27.459681926008102,17.25988860163178,51.824078272836935,210,cmapss_proxy_synthetic
CNC-03,32,186.0,2.3947396352603585,6.39918615523271,45.46113729596655,26.906581476771443,16.877899137590045,53.85763631875863,209,cmapss_proxy_synthetic
CNC-03,33,192.0,2.3529680420534214,6.190295673476428,46.463801330015684,27.279645035898763,17.713848641878112,54.51410030960971,208,cmapss_proxy_synthetic
CNC-03,34,198.0,2.30102310508334,6.095955911756624,46.597589109840094,27.798059412940912,17.346392551167224,50.276634683103495,207,cmapss_proxy_synthetic
CNC-03,35,204.0,2.3429180090162998,6.293494182848493,48.4731238297443,26.777416521041634,17.926119527660088,54.22493501880577,206,cmapss_proxy_synthetic
CNC-03,36,210.0,2.313258547509313,6.172089300974981,44.04464403519792,27.49134419151453,16.741787737276812,50.23128325051519,205,cmapss_proxy_synthetic
CNC-03,37,216.0,2.263774173351265,6.343288670865704,44.81869217318607,26.316650267690925,16.976619060257544,52.72059525865243,204,cmapss_proxy_synthetic
CNC-03,38,222.0,2.3187225852952653,6.015936472904619,50.14299598517816,27.591612678128328,16.06245627966062,50.93950744355718,203,cmapss_proxy_synthetic
CNC-03,39,228.0,2.3274367932718443,6.4362791729881454,45.706486318296854,26.43322616146337,16.14577638620168,55.189112809012975,202,cmapss_proxy_synthetic
CNC-03,40,234.0,2.2812804741234785,6.291501618575352,43.393261340145386,27.614162438497157,18.277521109834428,50.91111269418242,201,cmapss_proxy_synthetic
CNC-03,41,240.0,2.374461563188631,6.300053288555494,45.31518511392198,26.94069385773601,18.420670264277422,50.114818421897425,200,cmapss_proxy_synthetic
CNC-03,42,246.0,2.4043487108505777,6.541033482906103,42.22548059086358,28.170230028045328,17.342623261180137,53.09923615766072,199,cmapss_proxy_synthetic
CNC-03,43,252.0,2.3846248834773904,6.174622640439547,46.6384093245899,25.93877908354404,16.852751604354836,52.26204744676493,198,cmapss_proxy_synthetic
CNC-03,44,258.0,2.2991865853508893,6.121435683532155,47.55579157980842,25.696028683926173,17.14953133611434,50.550702964758244,197,cmapss_proxy_synthetic
CNC-03,45,264.0,2.3787854657858944,6.162136548413329,45.19347423579414,26.458177878981576,17.80338018261629,54.011792041020946,196,cmapss_proxy_synthetic
CNC-03,46,270.0,2.336225286272162,6.240355593662548,45.96209638681388,25.86404900099175,17.082507406383076,49.99018569277077,195,cmapss_proxy_synthetic
CNC-03,47,276.0,2.248780235642765,6.272008219937989,48.11934522374633,25.92793549550155,17.524603899729552,51.71797591079816,194,cmapss_proxy_synthetic
CNC-03,48,282.0,2.3941593504145025,6.142411509420503,44.432389945770964,27.684164577184514,17.432399813908514,52.64830073288947,193,cmapss_proxy_synthetic
CNC-03,49,288.0,2.3649625173118256,5.927224029332643,45.22537351695555,27.240716202875923,17.181687599447528,55.10691252953702,192,cmapss_proxy_synthetic
CNC-03,50,294.0,2.550558631846046,6.232195732556498,46.9861180723765,26.932106684821427,17.260291186319503,56.120798593473424,191,cmapss_proxy_synthetic
CNC-03,51,300.0,2.478700642539442,6.4339377693614495,46.425842628417776,27.108468446418662,17.76386125130982,56.01493640781011,190,cmapss_proxy_synthetic
CNC-03,52,306.0,2.4354079596622045,6.414677451164197,47.286981293517535,27.036916350453783,17.14377977409775,54.16426773968109,189,cmapss_proxy_synthetic
CNC-03,53,312.0,2.412945115144534,6.648271390624271,46.09548217035079,29.035448621608737,17.985166632177666,50.64129808258401,188,cmapss_proxy_synthetic
CNC-03,54,318.0,2.4178584343039313,6.823601832996864,48.43101659025402,27.146123677085985,17.55987526953767,55.525346145096705,187,cmapss_proxy_synthetic
CNC-03,55,324.0,2.345028283603942,6.6196888363188435,48.11440454561029,26.771191388355614,17.95918731123521,57.54334272633612,186,cmapss_proxy_synthetic
CNC-03,56,330.0,2.3033592118182775,6.7716877128308965,49.32459113929548,28.670053178937437,18.71541317165031,,185,cmapss_proxy_synthetic
CNC-03,57,336.0,2.376954501651063,6.682952822767933,49.02217027319743,27.94018217504951,17.955877005310374,56.3506398339901,184,cmapss_proxy_synthetic
CNC-03,58,342.0,2.4473883552510283,6.8987668644064755,49.224323271443616,29.95319690353972,18.622156075795814,53.852475057576314,183,cmapss_proxy_synthetic
CNC-03,59,348.0,2.309998463330049,6.958434015864269,47.02831144005512,27.915703426048278,17.23582998069113,55.16913034346465,182,cmapss_proxy_synthetic
CNC-03,60,354.0,2.4328067012737162,6.81515939934101,49.99389504145303,29.18205126936125,18.026083622853662,59.437411248721844,181,cmapss_proxy_synthetic
CNC-03,61,360.0,2.4641017520635686,6.7992849481778626,48.96912727877227,29.48957711052549,18.369269152342916,54.10750393997741,180,cmapss_proxy_synthetic
CNC-03,62,366.0,2.475792893100311,6.652790073162234,49.35244859202609,28.245946123167325,19.46406673702605,54.735320163953816,179,cmapss_proxy_synthetic
CNC-03,63,372.0,2.452392269011285,6.715156630265382,51.23287268430356,28.15627887536691,17.43442198120413,58.35234264926528,178,cmapss_proxy_synthetic
CNC-03,64,378.0,2.4834645834390288,6.686623175104645,48.80131503762497,29.49164640454636,18.503656148623207,56.23556599238962,177,cmapss_proxy_synthetic
